Company Name,Primary NAICS Description,D-U-N-S@ Number,Web Address (URL),Industry,tier,concrete restoration,epoxy coatings,floor coatings,floor demo,floor demolition,floor maintenance,flooring maintenance,floor restoration,flooring restoration,surface preparation,concrete AND flooring,concrete AND surfacing,concrete AND restoration,concrete AND coating,concrete AND construction,concrete AND polishing,concrete AND painting,concrete AND demolition,concrete AND epoxy,flooring,surfacing,coating,construction,polishing,painting,demolition,epoxy
MONTANA FLOORING LIQUIDATORS,Home Furnishing Merchant Wholesalers,14-271-1212,WWW.MONTANAFLOORINGLIQUIDATORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTANA LEATHER COMPANY,Service Establishment Equipment and Supplies Merchant Wholesalers,03-522-5002,WWW.MONTANALEATHER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTANA LOG HOMES OF COLORADO, LLC",New Single-Family Housing Construction (except For-Sale Builders),83-859-9827,WWW.MONTANALOGHOMESOFCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTANA MOULDING, INC.",Home Furnishing Merchant Wholesalers,83-606-3776,WWW.MONTANAMOULDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTARA CUSTOM HOMES, INC.",New Single-Family Housing Construction (except For-Sale Builders),10-188-8340,WWW.MONTARACUSTOMHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTARE BUILDERS, LLC",New Single-Family Housing Construction (except For-Sale Builders),80-317-1508,WWW.MONTAREBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTCLAIR CONSTRUCTION & STRUCTURAL, INC.",Residential Remodelers,61-160-8555,WWW.MONTCLAIRCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTEBELLO PUBLIC IMPROVEMENT CORPORATION,Residential Remodelers,96-362-7778,WWW.MONTEBELLOHOUSINGDEVELOPMENTCORP.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTEFORTE CONSTRUCTION INC,Residential Remodelers,13-166-0920,WWW.MONTEFORTECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTEITH CONSTRUCTION CORP.,New Single-Family Housing Construction (except For-Sale Builders),07-303-2232,WWW.MONTEITHCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTEITH CONSTRUCTION COMPANY INC,Residential Remodelers,60-375-1892,WWW.MONTEITHCORP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTELLO HEIGHTS INC,"All Other Professional, Scientific, and Technical Services",15-291-6698,WWW.MONTELLOHEIGHTS.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTEREY CASKET COMPANY, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,09-944-9936,WWW.MONTEREYCASKET.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTGOMERY & SONS, INC.",Residential Remodelers,05-698-9197,WWW.MONTGOMERYANDSONS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTGOMERY BRINKMAN, LLC",New Single-Family Housing Construction (except For-Sale Builders),18-727-1312,WWW.MONTGOMERYBRINKMAN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTGOMERY & RUST, INC.",New Single-Family Housing Construction (except For-Sale Builders),05-929-8455,WWW.MONTGOMERYRUST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOOLSTON INC,Roofing Contractors,00-683-6498,WWW.MONTGOMERYWINSLOW.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCADIA INTERESTS INC,New Single-Family Housing Construction (except For-Sale Builders),94-365-9714,WWW.MONTICELLOHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMISSION TESTING SERVICES INC,"All Other Professional, Scientific, and Technical Services",19-243-1542,WWW.MONTROSE-ENV.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTROSS COMPANIES, INC.",Roofing Contractors,79-623-1319,WWW.MONTROSSCOMPANIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMMJ INC,Other Concrete Product Manufacturing,19-412-6012,WWW.MONTYSANITATIONSWF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONUMENT CONSTRUCTORS, INC.",Roofing Contractors,01-331-4153,WWW.MONUMENTCONSTRUCTORS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOON AMERICAN INC,Service Establishment Equipment and Supplies Merchant Wholesalers,82-512-5313,WWW.MOON-AMERICAN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOON CONSTRUCTION SERVICES INC,New Single-Family Housing Construction (except For-Sale Builders),17-016-9424,WWW.MOONCONSTRUCTIONSERVICES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOONEY GENERAL PAPER COMPANY INC,Service Establishment Equipment and Supplies Merchant Wholesalers,00-177-5097,WWW.MOONEYGENERAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOONSTONE CONSTRUCTION AND DEVELOPMENT INC,New Single-Family Housing Construction (except For-Sale Builders),03-911-4843,WWW.MOONSTONECONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORE BROS CONSTRUCTION CO,Roofing Contractors,16-821-0847,WWW.MOOREBROS.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORE CONSTRUCTION,New Single-Family Housing Construction (except For-Sale Builders),11-160-5630,WWW.MOORECONSTRUCTIONBLOOMSBURG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANCHISE SALES INC,Residential Remodelers,09-811-5491,WWW.MOORECONTRACT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORE DYNAMIC ROOFING LLC,Roofing Contractors,06-905-9869,WWW.MOOREDYNAMICROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORES METAL ROOFING,Roofing Contractors,00-935-6580,WWW.MOOREMARCOROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOORE RESTORATION, INC.",Residential Remodelers,15-877-7222,WWW.MOORERESTORATION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORE ROOFING INC,Roofing Contractors,11-229-5316,WWW.MOOREROOFING.BIZ,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORING HOME BUILDERS LLC,New Single-Family Housing Construction (except For-Sale Builders),78-419-3463,WWW.MOORINGHOMEBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOORING RECOVERY SERVICES INC,Residential Remodelers,17-085-9909,WWW.MOORINGUSA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUHS UNLIMITED INC.,Roofing Contractors,07-038-8084,WWW.MOOSEROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MID-OHIO PIPELINE SERVICES, LLC","All Other Professional, Scientific, and Technical Services",06-969-7040,WWW.MOPIPELINE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAE GLOBAL CORPORATION,Other Management Consulting Services,00-448-4256,WWW.MORAEGLOBAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CLUTCH GROUP, LLC",Other Management Consulting Services,01-450-1716,WWW.MORAEGLOBAL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORAINE BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),79-436-4968,WWW.MORAINEBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORALES CONSTRUCTION CO., INC.",New Single-Family Housing Construction (except For-Sale Builders),14-865-0518,WWW.MORALESGROUP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORAN ROOFING & INSPECTION CO, INC",Roofing Contractors,13-443-2645,WWW.MORAN-ROOFING-INSPECTION-COMPANY-INC.HUB.BIZ,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORAN YACHT & SHIP, INC.","All Other Professional, Scientific, and Technical Services",15-094-6445,WWW.MORANYACHTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORE DESIGN BUILD, LLC","All Other Professional, Scientific, and Technical Services",00-463-3106,WWW.MOREDESIGNBUILD.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORE FOR LESS REMODELING LLC,Residential Remodelers,09-120-5585,WWW.MOREFORLESSSTL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORENO INC,Roofing Contractors,07-947-8146,WWW.MORENO-INC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORENO'S ROOFING,Roofing Contractors,04-873-2130,WWW.MORENOROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORENO ROOFING COMPANY, INC.",Roofing Contractors,03-813-8202,WWW.MORENOROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORES CONSTRUCTION GROUP LLC,New Single-Family Housing Construction (except For-Sale Builders),93-309-2665,WWW.MORESCG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPACE PLANNERS LLC,Furniture Merchant Wholesalers,07-946-7706,WWW.MORESPACEPLACE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORE THAN A CARPENTER,Residential Remodelers,61-891-2547,WWW.MORETHANACARPENTER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOREY CONSTRUCTION CORP,New Single-Family Housing Construction (except For-Sale Builders),00-131-4004,WWW.MOREYCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTRA TRADING CORP., INC.",Home Furnishing Merchant Wholesalers,11-888-4014,WWW.MORGANHOMEFASHIONS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORGAN-KEEFE BUILDERS, INC.",New Single-Family Housing Construction (except For-Sale Builders),15-320-2924,WWW.MORGANKEEFE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORGAN PAINT CO.,Home Furnishing Merchant Wholesalers,01-724-8829,WWW.MORGANPAINTCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORGAN ROOFING COMPANY INCORPORATED,Roofing Contractors,00-686-1595,WWW.MORGAN-ROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORGAN SUPPLY, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,15-424-5765,WWW.MORGANSUPPLIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORGENROTH DEVELOPMENT,Residential Remodelers,84-374-9149,WWW.MORGENROTHDEVELOPMENT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORIYAMA CONSTRUCTION, INC.",Roofing Contractors,16-771-0560,WWW.MORIYAMA.CONSTRUCTION,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORKEN INC,Roofing Contractors,60-823-1312,WWW.MORKENROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORONI INC.,Furniture Merchant Wholesalers,15-050-0796,WWW.MORONIUSA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOROSO CONSTRUCTION, INC.",New Single-Family Housing Construction (except For-Sale Builders),04-331-1153,WWW.MOROSOCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRELL DEVELOPMENT CHARTERS INC,New Single-Family Housing Construction (except For-Sale Builders),18-289-9989,WWW.MORRELLBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRIS BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),60-679-9815,WWW.MORRISBUILDERSINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLARK MORRIS SIDING & ROOFING,Roofing Contractors,10-287-4781,WWW.MORRISCLARK.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRIS JANITORIAL AND CARPET CLEANING INC,Carpet and Upholstery Cleaning Services,19-673-7357,WWW.MORRISCLEANING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRIS CONSTRUCTION CO LLC,New Single-Family Housing Construction (except For-Sale Builders),14-466-5361,WWW.MORRISCONSTRUCTIONCOMPANY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORRIS FLAMINGO-STEPHAN, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,04-530-6578,WWW.MORRISFLAMINGO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRISON BONDING CO,"All Other Professional, Scientific, and Technical Services",96-558-1218,WWW.MORRISONBONDING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRISON BUILDERS INC,Residential Remodelers,84-787-3684,WWW.MORRISONBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORRISON CONTRACTORS, INC.",New Single-Family Housing Construction (except For-Sale Builders),04-573-8546,WWW.MORRISONBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRIS ROOFING COMPANY,Roofing Contractors,02-805-4310,WWW.MORRISROOFINGCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORRIS ROOFING SOLUTIONS, INC.",Roofing Contractors,13-303-9730,WWW.MORRISROOFINGSOLUTIONS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORROW & MORROW CORPORATION,New Single-Family Housing Construction (except For-Sale Builders),80-816-3380,WWW.MORROWMORROW.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORROW ROOFING INC,Roofing Contractors,12-199-5401,WWW.MORROWROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORSE MANUFACTURING CO., INC.",Construction Machinery Manufacturing,00-223-0571,WWW.MORSEDRUM.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORSE HOMES, INC.",New Single-Family Housing Construction (except For-Sale Builders),60-511-3208,WWW.MORSEHOMESINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORSE REMODELING, INC.",New Single-Family Housing Construction (except For-Sale Builders),88-306-1848,WWW.MORSEREMODELING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M.W. MORSS, INC.",Roofing Contractors,08-547-1605,WWW.MORSSROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOR-STORAGE, LLC",Roofing Contractors,12-749-5336,WWW.MORSTORAGE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORTAR NET USA, LTD.",Construction Machinery Manufacturing,13-332-6137,WWW.MORTARNET.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MORTENSON ROOFING CO., INC.",Roofing Contractors,00-382-1667,WWW.MORTENSONROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMOTHY E MORVANT,Other Concrete Product Manufacturing,03-746-2368,WWW.MORVANTPRECAST.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOSAIC CONSULTING GROUP, LLC",Other Management Consulting Services,06-863-0415,WWW.MOSAIC-CG.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOSAIC TECHNOLOGIES GROUP, INC.",Other Management Consulting Services,18-293-5002,WWW.MOSAICSGROUP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSAVIA CORP.,All Other Business Support Services,10-172-6532,WWW.MOSAVIACORP.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSELEY HORIZON INC,Other Management Consulting Services,61-467-8295,WWW.MOSELEYHORIZON.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R J MOSER BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),18-961-1866,WWW.MOSERHOMESINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSER DEVELOPMENT CORP,Roofing Contractors,83-576-6387,WWW.MOSERROOF.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOLAN MOSHER INC,New Single-Family Housing Construction (except For-Sale Builders),08-774-6871,WWW.MOSHERDOLAN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSS CONSTRUCTION COMPANY,Residential Remodelers,10-177-3393,WWW.MOSSBUILDINGANDDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSS ROOFING & INSULATION INC,Roofing Contractors,17-361-9313,WWW.MOSSROOFINGINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOSS UTILITIES, LLC",New Single-Family Housing Construction (except For-Sale Builders),08-038-7602,WWW.MOSSUTILITIES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOSTELLER DESIGN & CONSTRUCTION, INC","All Other Professional, Scientific, and Technical Services",79-054-7673,WWW.MOSTELLERDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOSTOLLER CONSTRUCTION,New Single-Family Housing Construction (except For-Sale Builders),05-527-3627,WWW.MOSTOLLERCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTIVATED MARKETING LLC,All Other Business Support Services,07-970-7679,WWW.MOTIVATED.MARKETING,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SAN FRANCISCO CONSULTING GROUP, INC.",Other Management Consulting Services,85-869-7654,WWW.MOTIVCX.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOTIVE POWER, INC.",Other Management Consulting Services,79-712-4737,WWW.MOTIVE-POWER.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOTOR CITY SOLUTIONS, INC.",All Other Business Support Services,04-873-7535,WWW.MOTORCITYSOLUTIONS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTORSHIELD LLC,Paint and Coating Manufacturing,08-028-5681,WWW.MOTOSHIELDPRO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOTTAHEDEH & CO., INC.",Home Furnishing Merchant Wholesalers,04-917-9682,WWW.MOTTAHEDEH.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTZ DEVELOPMENT INC,New Single-Family Housing Construction (except For-Sale Builders),17-735-8355,WWW.MOTZHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOUGHAN BUILDERS INC,New Single-Family Housing Construction (except For-Sale Builders),94-021-6146,WWW.MOUGHANBUILDERS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCOTT MOULEDOUS CONSTRUCTION INC,New Single-Family Housing Construction (except For-Sale Builders),15-165-4894,WWW.MOULEDOUS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAIN AIR LEGACY HOMES, LLC",New Single-Family Housing Construction (except For-Sale Builders),78-781-4362,WWW.MOUNTAINAIRCC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAIN CONSTRUCTION ENTERPRISES, INC.",New Single-Family Housing Construction (except For-Sale Builders),13-810-3197,WWW.MOUNTAINCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAINEER JANITORIAL SUPPLY, INC",Service Establishment Equipment and Supplies Merchant Wholesalers,17-797-9382,WWW.MOUNTAINEERINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOUNTAIN ROOFING SYSTEMS,Roofing Contractors,07-862-2571,WWW.MOUNTAINROOFINGSYSTEMS.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAIN STATES ROOFING, INCORPORATED",Roofing Contractors,11-751-7441,WWW.MOUNTAINSTATESROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAIN TRADE SUPPLY, INC.",Home Furnishing Merchant Wholesalers,17-555-9731,WWW.MOUNTAINTRADESUPPLY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOUNTAIN WEST SALES, INC.",Home Furnishing Merchant Wholesalers,06-942-8597,WWW.MOUNTAINWESTSALES.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOUNTAINWOOD HOMES INC.,Residential Remodelers,00-372-1329,WWW.MOUNTAINWOODHOMES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOUNTCO CONSTRUCTION AND DEVELOPMENT CORP.,New Single-Family Housing Construction (except For-Sale Builders),04-291-0989,WWW.MOUNTCO.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOUNTEER ENTERPRISES INC,Paint and Coating Manufacturing,01-100-5628,WWW.MOUNTEERENTERPRISES.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1 SOURCE SIGNATURE GLASSWARE, INC.",Home Furnishing Merchant Wholesalers,62-383-7353,WWW.MOUTHBLOWNGLASSWARE.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GOOD NEWS COMMUNICATIONS, INC.",All Other Business Support Services,08-845-9388,WWW.MOVIEGUIDE.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPSILON TECHNOLOGIES INTERNATIONAL LLC,"All Other Professional, Scientific, and Technical Services",01-638-2223,WWW.MOVIMED.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHRIS LAPI MOVING SUPPLIES, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,94-550-3878,WWW.MOVING-EQUIPMENT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PITKIN STEARNS INTERNATIONAL INC,Home Furnishing Merchant Wholesalers,62-326-9719,WWW.MOVINGSANDART.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACHI-S AUTOMOTIVE SEATING U.S.A. LLC,Furniture Merchant Wholesalers,61-482-3040,WWW.MOVINGTHESEATFORWARD.LEAR.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOXIE DISTRIBUTION INC.,Home Furnishing Merchant Wholesalers,06-816-8701,WWW.MOXIEFLOORING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MOYER INDUSTRIES, INC.",New Single-Family Housing Construction (except For-Sale Builders),60-567-5347,WWW.MOYERINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZAIC GROUP LTD,Other Management Consulting Services,95-668-3937,WWW.MOZAICLTD.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPC ENTERPRISES, INC.",Other Concrete Product Manufacturing,78-040-3841,WWW.MPCENT.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPDV USA, INC.",Other Management Consulting Services,05-354-1260,WWW.MPDV-USA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MPEG LA, L.L.C.","All Other Professional, Scientific, and Technical Services",94-595-7207,WWW.MPEGLA.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. POTTEIGER INC.,Roofing Contractors,06-168-9691,WWW.MPIROOFING.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPLS ST PATRICK S DAY ASSOC,Other Management Consulting Services,01-701-5753,WWW.MPLSSTPATS.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASCO PAINT MANUFACTURING INC,Paint and Coating Manufacturing,08-992-9269,WWW.MPMIPC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPS CONSTRUCTION & DESIGN LLC,New Single-Family Housing Construction (except For-Sale Builders),86-826-1079,WWW.MPSCONSTRUCTION-DESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MILITARY PERSONNEL SERVICES CORPORATION,All Other Business Support Services,05-968-3727,WWW.MPSCRC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINE & QUARRY ENGINEERING SERVICES INC,Other Management Consulting Services,11-895-2931,WWW.MQES.NET,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQI INC.,Furniture Merchant Wholesalers,11-267-5426,WWW.MQIINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MARQUETTE COUNTY HABITAT FOR HUMANITY, INC.",New Single-Family Housing Construction (except For-Sale Builders),96-922-1795,WWW.MQTHABITAT.ORG,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR. BAR-B-Q PRODUCTS LLC,Home Furnishing Merchant Wholesalers,08-135-6533,WWW.MRBARBQPRODUCTS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR. BAR STOOL INC.,Furniture Merchant Wholesalers,78-245-7105,WWW.MRBARSTOOL.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MR. BEAUTY EQUIPMENT, LTD.",Service Establishment Equipment and Supplies Merchant Wholesalers,01-334-5335,WWW.MRBEAUTY.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRB FURNITURE DESIGN INC.,"All Other Professional, Scientific, and Technical Services",93-805-1062,WWW.MRBFURNITUREDESIGN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE MARCHETTI COMPANY,New Single-Family Housing Construction (except For-Sale Builders),78-702-2235,WWW.MRBINS.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M R BROWN INC,New Single-Family Housing Construction (except For-Sale Builders),19-417-8513,WWW.MRBROWN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MR. BUILD, INC.",Residential Remodelers,09-298-3329,WWW.MRBUILDINC.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR CARPET MAN,Home Furnishing Merchant Wholesalers,06-586-4343,WWW.MRCARPETMAN.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHIRO, INC.",Service Establishment Equipment and Supplies Merchant Wholesalers,04-591-7457,WWW.MRCCOMPANIES.US,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M & R COMMUNICATIONS, LLC","All Other Professional, Scientific, and Technical Services",07-474-7277,WWW.MR-COMM.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR. CONSTRUCTION,Residential Remodelers,60-392-7237,WWW.MRCONSTRUCTION.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICHAEL RUSSO CORPORATION,Residential Remodelers,36-060-3070,WWW.MRCONSTRUCTION.LA,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HONOLULU ROOFING CO INC,Roofing Contractors,05-033-8243,WWW.MRCROOFINGHAWAII.COM,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
